incident_id,fecha,anio,mes,dia,hora,minuto,dia_semana,tipo,prioridad,prioridad_base_tipo,latitud,longitud,dist_hermelinda_km,dist_sanchez_carrion_km,dist_parque_industrial_km,dist_cesar_vallejo_km
842,2018-03-03 19:50:00,2018,3,3,19,50,5,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.06305879594807,-79.01193851989589,2.3365932049212774,4.129818283423824,0.5625531671317535,5.721640481235197
19242,2022-09-18 22:35:00,2022,9,18,22,35,6,Otros,BAJA,BAJA,-8.058382340509356,-79.02483672425875,2.8875171028199884,4.642995956956586,1.4139242872353381,6.28672448720836
32904,2026-01-10 03:08:00,2026,1,10,3,8,5,Hurto,MEDIA,MEDIA,-8.028956865481211,-78.97175587029662,3.8251891246351435,2.3500849462238693,5.482917828558568,1.4335464127116646
32366,2025-10-25 20:06:00,2025,10,25,20,6,5,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.042654907106078,-79.00234776958817,0.16591351647876756,1.6549363531394,2.01017013490077,3.2889718086899653
28781,2024-11-21 19:43:00,2024,11,21,19,43,3,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.03395747896204,-78.99342687598495,1.5355557430905995,0.33219839099996035,3.3658203432520586,1.9128221971359385
16482,2022-01-02 12:36:00,2022,1,2,12,36,6,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.040128920192988,-78.99068562135247,1.4225182239562,1.0465850916671948,3.075039786484082,2.3321350788511723
5302,2019-04-25 10:07:00,2019,4,25,10,7,3,Robo,ALTA,ALTA,-8.021171404263805,-78.98575604508811,3.169918631180038,1.3529877144960705,5.011942450157887,0.41400610853384034
6424,2019-07-22 07:19:00,2019,7,22,7,19,0,Otros,BAJA,BAJA,-8.02298312395369,-78.98693119765585,2.931146688358425,1.1140738408264057,4.772751633276702,0.5860291314731223
18337,2022-06-13 06:26:00,2022,6,13,6,26,0,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.021318898233577,-78.98208072026704,3.41551917034322,1.6137827208346973,5.24288116248849,0.036556754978205895
14203,2021-05-21 11:32:00,2021,5,21,11,32,4,Violencia contra la mujer e integrantes,MEDIA,ALTA,-8.044360196718882,-78.987270006939,1.7323481947589376,1.613996438303698,3.1166731894143056,2.661555616944015
13099,2021-02-20 19:05:00,2021,2,20,19,5,5,Otros,BAJA,BAJA,-8.046911960065195,-79.00657522397843,0.5096969015851072,2.3161481014662786,1.36998004910986,3.9526232068623597
7548,2019-10-13 07:46:00,2019,10,13,7,46,6,Otros,BAJA,BAJA,-8.062785900149725,-79.01500716113269,2.472061844505681,4.285216795452592,0.6267495479377502,5.8987957969117755
23439,2023-09-13 13:10:00,2023,9,13,13,10,2,Otros,BAJA,BAJA,-8.018324413150657,-78.97737473119152,4.013925363844358,2.224069644895425,5.830707097440147,0.5898100503830351
4366,2019-02-05 21:25:00,2019,2,5,21,25,1,Otros,BAJA,BAJA,-8.046849299470535,-79.00139667941082,0.3626862501014296,1.9901272639101957,1.7029981368015945,3.580871393755268
15542,2021-10-02 09:33:00,2021,10,2,9,33,5,Otros,BAJA,BAJA,-8.017906488058488,-78.98016780221131,3.8390529829517663,2.0288017225142427,5.670904726763315,0.3987765267184515
4779,2019-03-18 18:52:00,2019,3,18,18,52,0,Otros,BAJA,BAJA,-8.042335470320838,-78.99891356153789,0.48650437946616537,1.4186815577375864,2.2604969792627263,3.015999755842696
16735,2022-02-08 20:37:00,2022,2,8,20,37,1,Otros,BAJA,BAJA,-8.049660535748488,-78.9957514612043,1.0164057406479547,2.0969547937094686,2.0149899391610107,3.528287075358805
3459,2018-11-22 09:34:00,2018,11,22,9,34,3,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.048370536785463,-78.99966377535192,0.6091809808881863,2.066170637565503,1.7295093583178547,3.6117983331443577
6898,2019-08-30 08:29:00,2019,8,30,8,29,4,Robo,ALTA,ALTA,-8.021412063534493,-78.9703870747742,4.3820522274381295,2.7084674700749782,6.1272750260195314,1.279485616072142
13061,2021-02-03 04:37:00,2021,2,3,4,37,2,Otros,MEDIA,BAJA,-8.030840149165952,-78.99242649019064,1.8699110876028395,0.0655999176713008,3.7101082164868715,1.5859258121625301
16548,2022-01-15 12:54:00,2022,1,15,12,54,5,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.032613431503647,-78.98941345334815,1.9598043836353374,0.4337365392316387,3.7620009943658115,1.5277044530796224
31657,2025-08-18 19:55:00,2025,8,18,19,55,0,Otros,MEDIA,BAJA,-8.026426654540616,-78.99450731439383,2.166272725129928,0.5349292456285524,4.004377782118232,1.5035332449407102
12228,2020-11-23 07:52:00,2020,11,23,7,52,0,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.046329020384162,-78.9997787424569,0.4391508637961326,1.860752025863276,1.8693991718500569,3.4299072929300385
22235,2023-06-21 15:47:00,2023,6,21,15,47,2,Hurto,ALTA,MEDIA,-8.036629626843556,-79.00280576069092,0.8198270903129279,1.2479993002257255,2.582908161407258,2.875459279353342
21852,2023-05-16 12:37:00,2023,5,16,12,37,1,Extorsión,ALTA,ALTA,-8.033018610953466,-79.00447441471077,1.2318184506419236,1.283164805171041,2.8987449704666655,2.8123684104192366
30851,2025-05-16 17:21:00,2025,5,16,17,21,4,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.036888043004168,-78.99023657656399,1.6125097235337835,0.7219659518085302,3.354474266155012,1.9858418164888068
14002,2021-05-22 09:42:00,2021,5,22,9,42,5,Otros,BAJA,BAJA,-8.055779224790466,-79.01171643921137,1.6237374539562839,3.4406819677673344,0.24890456563783347,5.065650201446199
24216,2023-11-08 17:30:00,2023,11,8,17,30,2,Hurto,MEDIA,MEDIA,-8.036030979827084,-78.9949421069753,1.2539157620825314,0.5988945945458789,3.0813389859963145,2.1963775518218496
2306,2018-08-01 20:09:00,2018,8,1,20,9,2,Otros,BAJA,BAJA,-8.021778967885078,-78.97999014345862,3.5388800889162337,1.7616025344963782,5.351873979862575,0.23764663209985953
30477,2025-04-07 21:40:00,2025,4,7,21,40,0,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.01725461091687,-78.98609764058072,3.5082481228902376,1.7069415526094913,5.353549935897271,0.6140118008327052
33290,2026-03-18 10:43:00,2026,3,18,10,43,2,Estafa,BAJA,BAJA,-8.053131701706937,-79.01464938722344,1.6358729319861829,3.426057785112038,0.6149164021072205,5.068331385281535
7644,2019-10-25 12:39:00,2019,10,25,12,39,4,Robo,ALTA,ALTA,-8.053429650003666,-79.01094333318137,1.3653808086463795,3.181711610242193,0.5213455339830568,4.812341889241152
5897,2019-06-18 22:13:00,2019,6,18,22,13,1,Hurto,MEDIA,MEDIA,-8.051242452909744,-79.00486355714565,0.8310502715554937,2.6024052705560825,1.0871735828382256,4.200655411023466
24909,2024-01-03 06:45:00,2024,1,3,6,45,2,Extorsión,ALTA,ALTA,-8.02293459236499,-78.98681279280045,2.9433269450544715,1.1262343318559183,4.7846993326201055,0.5719195564503472
19335,2022-09-26 21:46:00,2022,9,26,21,46,0,Otros,MEDIA,BAJA,-8.022213321224301,-78.98094470009282,3.4301357404463277,1.6481714858832042,5.246528781471729,0.17805498045744186
32204,2025-10-27 06:32:00,2025,10,27,6,32,0,Otros,BAJA,BAJA,-8.062180002691452,-79.01647989187879,2.5078188541335953,4.3247474438047355,0.6777173698645321,5.948034557751502
33736,2026-04-16 19:42:00,2026,4,16,19,42,3,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.066765302426322,-79.0126062224019,2.743443759600533,4.524997658861481,0.9769396872626117,6.103438316223889
26814,2024-05-11 10:44:00,2024,5,11,10,44,5,Otros,BAJA,BAJA,-8.024932808720799,-78.97300221558311,3.924796059451548,2.3028959265302844,5.652930696479054,1.0829382449426552
28857,2024-12-07 19:15:00,2024,12,7,19,15,5,Hurto,MEDIA,MEDIA,-8.017293812998552,-78.98144965888068,3.8011325783932595,1.9849785515688705,5.639314981500608,0.4165404557967132
15916,2021-11-20 13:24:00,2021,11,20,13,24,5,Robo,ALTA,ALTA,-8.02635592675385,-78.97438296485124,3.7117243865485743,2.1138745775684535,5.434569031918516,1.028626843120769
30768,2025-05-28 14:59:00,2025,5,28,14,59,2,Otros,BAJA,BAJA,-8.02375304264904,-78.9959405922973,2.3817556515949385,0.8684376911419137,4.198565561280562,1.5651814828993205
12656,2020-12-14 21:58:00,2020,12,14,21,58,0,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.032074523654114,-78.9870875984504,2.1972486380887792,0.6618546009670578,3.9791663326388877,1.3528546997612179
24181,2023-11-21 02:12:00,2023,11,21,2,12,1,Hurto,MEDIA,MEDIA,-8.051454079223959,-79.00753671721317,0.9677262501955665,2.7810970881603048,0.8782207333968303,4.401451215046347
31927,2025-09-15 18:31:00,2025,9,15,18,31,0,Otros,BAJA,BAJA,-8.043075174525155,-78.99427448312498,0.9661763888031668,1.350010801883942,2.5617874508341147,2.802100645224858
1489,2018-05-12 09:26:00,2018,5,12,9,26,5,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.044750873532267,-79.00228947807138,0.11441553026714231,1.839574520665005,1.8202844181703974,3.459088317333444
28029,2024-09-30 07:40:00,2024,9,30,7,40,0,Extorsión,ALTA,ALTA,-8.035572799197405,-79.00119593324838,0.9578828583014349,1.035796979117368,2.7629644247281915,2.6632586515818337
26568,2024-05-12 09:03:00,2024,5,12,9,3,6,Extorsión,ALTA,ALTA,-8.021308980698533,-78.96967178346858,4.453301760564626,2.7854543403933523,6.193929560087635,1.3578584548942239
33028,2026-01-22 16:02:00,2026,1,22,16,2,3,Otros,BAJA,BAJA,-8.03895313333247,-78.99821905610382,0.7694253965156426,1.054645606751072,2.6053202455333504,2.6784814422509053
18565,2022-07-27 09:32:00,2022,7,27,9,32,2,Otros,BAJA,BAJA,-8.053915154082882,-79.01599440030837,1.806204963589618,3.591952685577177,0.6322275105199826,5.234948624547737
21290,2023-03-25 08:18:00,2023,3,25,8,18,5,Otros,BAJA,BAJA,-8.032735949355256,-78.98103866262397,2.723136726859068,1.3310637481958933,4.417251872130163,1.309263750267783
24828,2023-12-01 08:26:00,2023,12,1,8,26,4,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.025200277894536,-78.97983361939681,3.2978738581178506,1.5866591383802253,5.083748127451761,0.5244360347474005
23541,2023-09-28 22:35:00,2023,9,28,22,35,3,Robo,ALTA,ALTA,-8.027564407447782,-78.97703065865774,3.393461404284039,1.799323758314345,5.126124829012819,0.9122362985312874
24057,2023-10-05 20:01:00,2023,10,5,20,1,3,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.063287448799068,-79.01332198202826,2.4271531042533203,4.230333830954868,0.6056846885643808,5.831209738818596
27039,2024-06-27 13:52:00,2024,6,27,13,52,3,Extorsión,ALTA,ALTA,-8.046983605336832,-79.00988390493178,0.8273513794513214,2.571866281833156,1.2469257624780774,4.215846402022403
8188,2019-11-08 06:10:00,2019,11,8,6,10,4,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.054106127041885,-79.01517812999934,1.7494498679803092,3.544545631632255,0.556690108057638,5.186123829463326
4780,2019-03-20 19:16:00,2019,3,20,19,16,2,Otros,BAJA,BAJA,-8.028183174174014,-78.99643471965781,1.9015064567030961,0.4910439056778692,3.732205946841551,1.7787666408714269
13011,2021-02-07 16:21:00,2021,2,7,16,21,6,Hurto,MEDIA,MEDIA,-8.055695272001255,-79.01347024560707,1.7378301363470592,3.552470858093496,0.3031144187512873,5.185514742571094
18371,2022-07-21 02:52:00,2022,7,21,2,52,3,Estafa,BAJA,BAJA,-8.042068634213084,-79.00435961352447,0.26178162774481384,1.7547438132733122,1.9610672903285082,3.3984197026300285
11288,2020-08-09 18:10:00,2020,8,9,18,10,6,Violencia contra la mujer e integrantes,MEDIA,ALTA,-8.017030665539531,-78.97863248082467,4.023862654658866,2.21706550049616,5.852393823425477,0.5764479816411398
577,2018-03-16 16:32:00,2018,3,16,16,32,4,Hurto,BAJA,MEDIA,-8.043853307668481,-79.00417373398484,0.13025451075501548,1.8857919790382969,1.7935776880026582,3.52392840739981
12264,2020-11-17 22:55:00,2020,11,17,22,55,1,Violencia contra la mujer e integrantes,MEDIA,ALTA,-8.025614818643694,-78.97453945180375,3.741494815006597,2.1189700359064125,5.475296288041933,0.9685582236701464
31369,2025-07-10 19:45:00,2025,7,10,19,45,3,Otros,MEDIA,BAJA,-8.06254669284149,-79.01753243156743,2.610184502442064,4.427235560228792,0.7915833988541786,6.053716057903097
19306,2022-09-22 14:50:00,2022,9,22,14,50,3,Otros,BAJA,BAJA,-8.031645572983782,-78.99580275297939,1.5859197807191614,0.3168343265706881,3.4304461903730648,1.9263695996314785
16452,2022-01-18 13:08:00,2022,1,18,13,8,1,Robo,ALTA,ALTA,-8.025423286815348,-78.9909398808771,2.4556191288581424,0.6602866659459267,4.300945660997058,1.1003803426194525
21520,2023-04-14 16:12:00,2023,4,14,16,12,4,Hurto,MEDIA,MEDIA,-8.026687495716876,-78.99483267669574,2.1247386152683956,0.520255323280899,3.9617572637608376,1.5480339328170976
17438,2022-04-27 06:03:00,2022,4,27,6,3,2,Otros,BAJA,BAJA,-8.063566286762175,-79.00996758490037,2.306950119736001,4.07468332045538,0.6581484719306191,5.64664954730752
20693,2023-01-26 20:38:00,2023,1,26,20,38,3,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.048542566621395,-78.99479341982607,1.0351487005294155,1.9606130980858913,2.166728861093292,3.370998401088496
31219,2025-07-31 21:05:00,2025,7,31,21,5,3,Extorsión,ALTA,ALTA,-8.06033136423295,-79.01313167648689,2.131204508335974,3.943383520799191,0.28762280587758393,5.5566043656967565
33084,2026-01-01 21:56:00,2026,1,1,21,56,3,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.032640525678758,-78.98474468676282,2.373894868431041,0.9270687006500066,4.117823336796888,1.3291782946759911
23214,2023-08-06 08:08:00,2023,8,6,8,8,6,Robo,ALTA,ALTA,-8.042284189980423,-78.99289715074596,1.1285784691791134,1.2547957752852537,2.734466306532559,2.6534531784512745
19641,2022-10-27 12:32:00,2022,10,27,12,32,3,Otros,BAJA,BAJA,-8.025245926051852,-78.98120656038392,3.1790677411359733,1.4475929903959774,4.975905722999068,0.48014029264871816
15789,2021-11-17 07:04:00,2021,11,17,7,4,2,Otros,BAJA,BAJA,-8.024676897931032,-78.98933109056378,2.6232849016758784,0.8108846417478041,4.467563506365235,0.904839525167344
22115,2023-05-02 07:06:00,2023,5,2,7,6,1,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.017844658109917,-78.99199756321666,3.1505523491819947,1.4669654578950835,4.9786604665252545,1.155368964057626
22598,2023-07-19 07:03:00,2023,7,19,7,3,2,Hurto,MEDIA,MEDIA,-8.040127691657656,-78.99314476926227,1.1673846923094753,1.0150781597009924,2.8738432525575544,2.455496216626421
25781,2024-03-11 07:08:00,2024,3,11,7,8,0,Otros,BAJA,BAJA,-8.019282723564768,-78.9869130642719,3.2697382920851763,1.465172907859437,5.1150566501264025,0.5736770382133606
2178,2018-08-13 11:38:00,2018,8,13,11,38,0,Hurto,BAJA,MEDIA,-8.024657676360167,-78.9997715049097,2.1799454159489655,1.0262759206039787,3.9443968047909213,1.998581371007249
22997,2023-08-13 10:38:00,2023,8,13,10,38,6,Extorsión,ALTA,ALTA,-8.02400822403225,-78.9919882095293,2.5321261787806817,0.7853911607164715,4.375031595253509,1.1495134219793006
1836,2018-06-07 18:36:00,2018,6,7,18,36,3,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.055528719294797,-79.00890795907556,1.437518218782202,3.2414166020049326,0.43749435177730356,4.849568972566554
29415,2025-02-16 21:37:00,2025,2,16,21,37,6,Extorsión,ALTA,ALTA,-8.023444633476469,-78.98359493628281,3.128758878394948,1.333476527422952,4.954273156748987,0.32362328917765526
27755,2024-08-18 22:06:00,2024,8,18,22,6,6,Extorsión,ALTA,ALTA,-8.060060860474659,-79.01988238167127,2.5776461096098724,4.382039487756805,0.8975706269312184,6.021745740192866
1888,2018-07-18 07:58:00,2018,7,18,7,58,2,Hurto,MEDIA,MEDIA,-8.043059451022716,-78.98524545645614,1.9575886392143267,1.5896902248288574,3.3818370131853257,2.4787908787181143
7862,2019-11-28 10:32:00,2019,11,28,10,32,3,Hurto,BAJA,MEDIA,-8.019948281568809,-78.97580101692081,4.015086687635059,2.2575026632989594,5.8127116197712265,0.6924989996869076
6593,2019-07-16 07:44:00,2019,7,16,7,44,1,Violencia contra la mujer e integrantes,MEDIA,ALTA,-8.047383878635687,-78.99677439335957,0.7819269329617012,1.8686005465410973,2.0502488273282373,3.3545646538017166
18903,2022-08-21 21:58:00,2022,8,21,21,58,6,Otros,BAJA,BAJA,-8.048466127673574,-79.00628015929075,0.6140431145390886,2.4310233741076916,1.23305698762668,4.058838664455467
27499,2024-07-26 12:33:00,2024,7,26,12,33,4,Otros,BAJA,BAJA,-8.043542323215757,-79.00413192873712,0.13461675068973683,1.856679653305089,1.8261603381409939,3.49586480026569
17586,2022-04-12 22:11:00,2022,4,12,22,11,1,Robo,ALTA,ALTA,-8.017781128046561,-78.9835722593162,3.6159720192010445,1.7994653036612476,5.458633017881702,0.397590278425903
13884,2021-04-09 18:05:00,2021,4,9,18,5,4,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.037849308002476,-79.00020892976416,0.7497924320230637,1.1000234546586432,2.589564156356719,2.744049165573838
18115,2022-06-15 18:34:00,2022,6,15,18,34,2,Otros,BAJA,BAJA,-8.04832777458235,-79.00602689663552,0.585356893111322,2.4019967664388138,1.2606273428772004,4.028911354354776
24694,2023-12-16 18:09:00,2023,12,16,18,9,5,Otros,BAJA,BAJA,-8.033509803549975,-78.9821762407137,2.5724102364598043,1.223980372399689,4.265890107094013,1.3911620333918568
16417,2022-01-16 12:14:00,2022,1,16,12,14,6,Otros,BAJA,BAJA,-8.033465231928314,-78.99497457255316,1.467306595360967,0.3498698557205715,3.3100651482593735,1.9904788071626194
11176,2020-08-04 21:27:00,2020,8,4,21,27,1,Otros,BAJA,BAJA,-8.060888175987687,-79.00725710868939,1.935487681362289,3.6754693410767967,0.6130301746001208,5.235033209602644
2439,2018-08-14 21:29:00,2018,8,14,21,29,1,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.024253899031608,-78.99672191659512,2.301903990919786,0.8547728594809066,4.112185805443852,1.66087069034975
31827,2025-09-09 20:18:00,2025,9,9,20,18,1,Estafa,BAJA,BAJA,-8.064603538848171,-79.01693044247163,2.756991714367381,4.572045152046586,0.9131394988842687,6.188594036429525
4563,2019-02-09 10:21:00,2019,2,9,10,21,5,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.050101943765021,-79.0001206927115,0.7489097430050721,2.2641113987764765,1.5753895489093352,3.8016085166585394
22915,2023-07-17 11:53:00,2023,7,17,11,53,0,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.019365146634156,-78.99027107422427,3.076983849072084,1.3281706970180125,4.917236480551153,0.9286720902602238
6204,2019-06-27 21:02:00,2019,6,27,21,2,3,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.021826071986162,-78.97936144121044,3.5851575117460888,1.815390266979084,5.393802193781168,0.304698881645522
818,2018-03-29 00:22:00,2018,3,29,0,22,3,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.027357679391377,-78.98454930693451,2.7479831156741117,1.0147865976809582,4.554571592221247,0.7606287031617529
17367,2022-04-08 17:58:00,2022,4,8,17,58,4,Hurto,BAJA,MEDIA,-8.046495011200898,-78.99725081614821,0.6911171293280901,1.785402211546945,2.0672533588260094,3.294899363467844
2678,2018-09-06 12:09:00,2018,9,6,12,9,3,Robo,ALTA,ALTA,-8.0300353528619,-78.98028257881262,2.944051155636111,1.4043480338877952,4.675898593127239,1.0223262052671864
6791,2019-08-20 19:30:00,2019,8,20,19,30,1,Otros,BAJA,BAJA,-8.050574225082684,-79.00649616765952,0.8261721862750541,2.6354205717306725,1.0241990343252934,4.253072616590136
6706,2019-08-02 16:24:00,2019,8,2,16,24,4,Hurto,MEDIA,MEDIA,-8.060638362599164,-79.01037281610202,2.0203445759696903,3.8104907560006103,0.34374598434940073,5.402363465960611
18911,2022-08-20 06:01:00,2022,8,20,6,1,5,Otros,BAJA,BAJA,-8.054278162255478,-79.00189483195841,1.1493385856675096,2.767485474574785,1.1870336013626732,4.300099434035983
14523,2021-07-25 21:57:00,2021,7,25,21,57,6,Hurto,MEDIA,MEDIA,-8.033133500210711,-78.99698555987096,1.3778614268835103,0.49884753812672505,3.2215076123597117,2.131377523537799
2393,2018-08-16 06:55:00,2018,8,16,6,55,3,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.064733584523283,-79.01027200146716,2.4405332821698886,4.20550562551259,0.772532054584805,5.773881870993064
29170,2025-01-27 02:48:00,2025,1,27,2,48,0,Otros,BAJA,BAJA,-8.039978166911093,-78.99590040025264,0.9005619470638818,1.0481584600198466,2.67539217774981,2.606853589208133
13038,2021-02-17 08:17:00,2021,2,17,8,17,2,Otros,BAJA,BAJA,-8.034366447538641,-78.99982112773759,1.1269314946748241,0.8391513480067633,2.950258851373144,2.461556941433309
4374,2019-02-12 08:58:00,2019,2,12,8,58,1,Otros,BAJA,BAJA,-8.043521799767351,-78.99949517739367,0.38953056615482506,1.565275805944184,2.1183196796110604,3.1594557924104825
25965,2024-03-19 12:47:00,2024,3,19,12,47,1,Robo,ALTA,ALTA,-8.048328173495731,-78.99837813584618,0.7004062423437493,2.015740971074292,1.8454932991710384,3.533535999867788
22876,2023-07-13 13:51:00,2023,7,13,13,51,3,Robo,ALTA,ALTA,-8.05272322464854,-79.01173790880824,1.3661554919104164,3.1766273881099854,0.5874597621191184,4.812852496931008
5729,2019-05-29 11:39:00,2019,5,29,11,39,2,Robo,ALTA,ALTA,-8.046107961528014,-79.0077804781478,0.5761663984380702,2.338905356338791,1.4015661358066172,3.9814335174487283
